id,zip,city,latitude,longitude,street,country_code
1181,39048.0,Selva - Val Gardena,46.5584,11.751457,Str. Rainel 47,IT
1182,39046.0,Ortisei - Val Gardena,46.575613,11.653879,Str. Sciron 31,IT
1183,39046.0,Ortisei - Val Gardena,46.577628,11.67298,Str. Sneton 72,IT
1184,39030.0,San Vigilio di Marebbe,46.699016,11.92891,"Str. Valiares, 16",IT
1185,39030.0,San Martino in Badia,46.6503,11.8747,"Longiarù, Str. Ties 27",IT
1186,39048.0,Selva - Val Gardena,46.559154,11.761548,Str. Larciunëi 6,IT
1187,39030.0,La Val,46.656937,11.92375,Str. Pares 1,IT
1188,39048.0,Selva - Val Gardena,46.544967,11.770971,Str. Plan 62/A,IT
1189,39046.0,Ortisei - Val Gardena,46.5739,11.6724,Str. Rezia 56-60,IT
1190,39048.0,Selva - Val Gardena,46.561827,11.732834,Str. Plan da Tieja 41,IT
1191,39100.0,Bolzano,46.49977,11.36814,Via Rencio 2,IT
1192,39048.0,Selva - Val Gardena,46.555731,11.760137,Str. Puez 2,IT
1193,39047.0,S. Cristina - Val Gardena,46.5596,11.7172,Str. Paul 26,IT
1194,39040.0,Margreid an der Weinstraße,46.290601,11.211654,Weinstr. 12,IT
1195,39046.0,Ortisei - Val Gardena,46.5709,11.6919,Str. Sacun 115,IT
1196,39039.0,Villabassa,46.7363,12.1809,Via Frau Emma 61,IT
1197,39046.0,Ortisei - Val Gardena,46.5644,11.6337,Bulla 18,IT
1198,39048.0,Selva - Val Gardena,46.560092,11.755354,Str. Daunëi 25,IT
1199,39030.0,Rina,46.732213,11.867316,Str. Tintal 3,IT
1200,39046.0,Ortisei - Val Gardena,46.574262,11.637611,Str. Pineies 24,IT
1201,39046.0,Ortisei - Val Gardena,46.5757,11.6652,Str. Nevel 20,IT
1202,39030.0,San Martin de Tor,46.688806,11.881059,Mirì 23,IT
1203,39047.0,S. Cristina - Val Gardena,46.5608,11.7066,Str. Mulin d'Odum 3,IT
1204,39048.0,Selva Val Gardena,46.561767,11.734562,Str. Raiser 11,IT
1205,39048.0,Selva - Val Gardena,46.559,11.7419,Str. La Poza 55,IT
1206,39030.0,San Martino in Badia,46.653262,11.879628,"Longiarù, Str. Ties 12",IT
1207,39030.0,Falzes,46.815847,11.86067,via paese 7,IT
1208,39048.0,Selva - Val Gardena,46.561809,11.755844,Str. Daunëi 49,IT
1209,39047.0,S. Cristina - Val Gardena,46.5585,11.7232,Str. Iman 18,IT
1210,39046.0,Ortisei - Val Gardena,46.577359,11.667641,Str. Meisules 7,IT
1211,39048.0,Selva - Val Gardena,46.554,11.7594,Str. Mëisules 205,IT
1212,39048.0,Selva - Val Gardena,46.55422,11.759615,Str. Mëisules 205,IT
1213,39046.0,Ortisei - Val Gardena,46.572974,11.680877,Str. Grohmann 14,IT
1214,39046.0,Ortisei - Val Gardena,46.578414,11.673038,Str. Doss 8,IT
1215,39046.0,Ortisei - Val Gardena,46.571739,11.672974,Str. Vidalong 7,IT
1216,39030.0,San Vigilio di Marebbe,46.7136,11.9225,"Pieve di Marebbe, Str. Curt 2",IT
1217,39048.0,Selva - Val Gardena,46.556923,11.737121,Str. La Sëlva 76,IT
1218,39048.0,Selva - Val Gardena,46.5612,11.7561,Str. Daunëi 1,IT
1219,39030.0,San Vigilio di Marebbe,46.700002,11.931308,"Str. Plan de Corones, 14",IT
1220,39046.0,Ortisei - Val Gardena,46.574177,11.674842,Str. Rezia 91,IT
1221,39046.0,Ortisei - Val Gardena,46.576725,11.672236,Str. Roma 33,IT
1222,39046.0,Ortisei - Val Gardena,46.5745,11.6639,Str. Purger 93,IT
1223,39048.0,Selva - Val Gardena,46.554855,11.762421,Str. Pitla Cir 9,IT
1224,39048.0,Selva - Val Gardena,46.544963,11.771856,Str. Plan 73,IT
1225,39046.0,Ortisei - Val Gardena,46.5719,11.6564,Str. Digon 15,IT
1226,39048.0,Selva - Val Gardena,46.558413,11.768345,Str. Dantercëpies 66,IT
1227,39046.0,Ortisei - Val Gardena,46.5734,11.6775,Str. Stufan 129,IT
1228,39046.0,Ortisei - Val Gardena,46.5774,11.6613,Str. Mureda 10,IT
1229,39046.0,Ortisei - Val Gardena,46.578675,11.665236,Str. Pinoi 11,IT
1230,39046.0,Ortisei - Val Gardena,46.57509,11.674379,Str. Stufan 21,IT
1231,39046.0,Ortisei - Val Gardena,46.5751,11.6744,Str. Stufan 21,IT
1232,39048.0,Selva - Val Gardena,46.55498,11.74093,Str. La Sëlva 67,IT
1233,39040.0,Laion,46.586599,11.633427,S.Pietro 36 A,IT
1234,39046.0,Ortisei - Val Gardena,46.586557,11.63355,Pontives - St. Peter 36 B,IT
1235,39030.0,San Vigilio di Marebbe,46.6969,11.9347,"Str. Paracia, 27",IT
1236,39048.0,Selva - Val Gardena,46.554412,11.760394,Str. Nives 30,IT
1237,39030.0,San Vigilio di Marebbe,46.697146,11.93303,"Str. Fanes, 5",IT
1238,39046.0,Ortisei - Val Gardena,46.578281,11.669304,Str. Resciesa 29,IT
1239,39047.0,S. Cristina - Val Gardena,46.5606,11.7294,Str. Cisles 47,IT
1240,39046.0,Ortisei - Val Gardena,46.577934,11.661408,Str. Meisules 45,IT
1241,39046.0,Ortisei - Val Gardena,46.57126,11.673349,Str. Palmer 4,IT
1242,39047.0,S. Cristina - Val Gardena,46.5589,11.7175,Str. Chemun 50,IT
1243,39046.0,Ortisei - Val Gardena,46.572,11.6463,Str. Passua 41,IT
1244,39047.0,S. Cristina - Val Gardena,46.5586,11.7114,Str. Plan dala Sia 11,IT
1245,39047.0,S. Cristina - Val Gardena,46.563714,11.712252,Str. Plesdinaz 157,IT
1246,39046.0,Ortisei - Val Gardena,46.5753,11.6739,Str. Sacun - Stufan 15,IT
1247,39046.0,Ortisei - Val Gardena,46.5781,11.6716,Streda Resciesa 28,IT
1248,39048.0,Selva - Val Gardena,46.559005,11.741559,Str. La Poza 43,IT
1249,39048.0,Selva - Val Gardena,46.562042,11.734086,Str. Raiser 7,IT
1250,39030.0,San Vigilio di Marebbe,46.703313,11.928332,"Str. Ciasè, 13",IT
1251,39048.0,Selva - Val Gardena,46.5617,11.757,Str. Daunei 64,IT
1252,39040.0,Castelrotto,46.5606,11.5567,Via O.-v.-Wolkenstein 34,IT
1253,39048.0,Selva - Val Gardena,46.5583,11.753114,Str. Daunëi 5,IT
1254,39046.0,Ortisei - Val Gardena,46.5783,11.6601,Str. Tinderla 13/A,IT
1255,39046.0,Ortisei - Val Gardena,46.577364,11.661342,Str. Mureda 42,IT
1256,39046.0,Ortisei - Val Gardena,46.572315,11.675623,Str. Rezia 198,IT
1257,39048.0,Selva - Val Gardena,46.559948,11.746889,Str. La Poza 4,IT
1258,39047.0,S. Cristina - Val Gardena,46.5567,11.7228,Str. Pana 2,IT
1259,39046.0,Ortisei - Val Gardena,46.569341,11.679066,Str. Minert 6,IT
1260,39046.0,Ortisei - Val Gardena,46.5734,11.6775,Str. Stufan 25,IT
1261,39046.0,Ortisei - Val Gardena,46.577131,11.672321,Str. Roma 47,IT
1262,39048.0,Selva - Val Gardena,46.5564,11.7625,Str. Cir 40,IT
1263,39040.0,Siusi allo Sciliar,46.5453,11.5614,Via Sciliar 14,IT
1264,39048.0,Selva - Val Gardena,46.558959,11.757805,Str. Col da Lech 39,IT
1265,39048.0,Selva - Val Gardena,46.558951,11.757751,Str. Col da Lech 39,IT
1266,39012.0,Merano,46.669719,11.177895,Via Scena 9,IT
1267,39041.0,Colle Isarco,46.9392,11.4436,Via Scuole 2,IT
1268,39012.0,Merano,46.67231,11.16218,Via Galileo Galilei 24,IT
1269,39012.0,Merano,46.665752,11.154425,Via Monte Tessa 16,IT
1270,39042.0,Bressanone,46.716735,11.658715,via Ponte Aquila 10/A,IT
1271,39100.0,Bolzano,46.501118,11.352095,Via dei Vanga 77,IT
1272,39047.0,S. Cristina - Val Gardena,46.559303,11.7184,Str. Val 51/A,IT
1273,39054.0,Collalbo Renon,46.538097,11.459084,Via Peter Mayr 63D,IT
1274,39012.0,Merano,46.673344,11.153135,Via Mainardo 156,IT
1275,39100.0,Bolzano,46.498437,11.351379,Galleria Sernesi 24,IT
1276,39017.0,Scena,46.69447,11.192518,Via Ifinger 17,IT
1277,39031.0,Riscone,46.776371,11.949971,Via Prack-zu-Asch 16,IT
1278,39030.0,Sexten,46.698742,12.355822,Waldheimweg 1,IT
1279,39100.0,39100 Bolzano,46.504218,11.355428,Via Weggenstein 20,IT
1280,39050.0,Fiè allo Sciliar,46.523008,11.507315,Via Bachtrögl 42,IT
1281,39056.0,Nova Levante,46.434759,11.545547,Via Hagner 10,IT
1282,39012.0,Merano,46.667708,11.163448,Via Maia 1,IT
1283,39012.0,Merano,46.661104,11.16232,Via Adige 25,IT
1284,39022.0,Lagundo,46.6806,11.1317,Strada Vecchia 13,IT
1285,39100.0,Bolzano,46.507023,11.345057,Via Fago 5/c,IT
1286,39030.0,Chienes - S. Sigismondo,46.81425,11.801519,Im Peuren 14,IT
1287,39030.0,San Vigilio di Marebbe,46.6994,11.9342,"Str. Plazores, 12",IT
1288,39022.0,Lagundo,46.686719,11.135201,Via Catinaccio 5,IT
1289,39024.0,Malles,46.676577,10.530252,Laudes 92,IT
1290,39030.0,Terento,46.8308,11.7811,"Via Wiesen, 3a",IT
1291,39030.0,Terento,46.83,11.7836,"Via Ast, 5",IT
1292,39030.0,39030 Rasun Anterselva,46.777002,12.044154,Lahne loc. 5,IT
1293,39040.0,Termeno,46.361597,11.240503,Sella 60,IT
1294,39015.0,Saltusio/S. Leonardo in Passiria,46.723851,11.199797,Saltusio 19,IT
1295,39017.0,Scena,46.6811,11.1991,Via St. Georgen 48,IT
1296,39034.0,Dobbiaco,46.7389,12.2283,"Via F.A.Zeiller, 26",IT
1297,39054.0,Soprabolzano - Renon,46.528744,11.420788,Via Costalovara 7,IT
1298,39012.0,Merano,46.673399,11.159899,Via delle Corse 110,IT
1299,39030.0,Chienes - S. Sigismondo,46.814003,11.801891,Im Peuren 16,IT
1300,39033.0,Corvara,46.5542,11.8697,Str. Agá 28,IT
1301,39030.0,La Val,46.6578,11.9238,Ufficio: Str. San Senese 8,IT
1302,39036.0,La Villa,46.5817,11.9025,Str. Colz 115,IT
1303,39036.0,San Cassiano,46.582942,11.919464,Str. Ciampidel 57,IT
1304,39036.0,Badia,46.6106,11.8917,Runch 7,IT
1305,39033.0,Corvara,46.5542,11.8698,Str. Agá 26,IT
1306,39036.0,La Villa,46.585,11.9053,Str. Altin 5/A,IT
1307,39033.0,Corvara,46.5567,11.8704,Str. Lalega 12,IT
1308,39033.0,Colfosco,46.5519,11.8556,Str. Sotdlijia 39,IT
1309,39033.0,Corvara,46.5552,11.8689,Str. Sassongher 23,IT
1310,39036.0,Badia,46.61226,11.902356,Str. Alfarëi 7,IT
1311,39036.0,La Villa,46.5744,11.8928,Str. Funtanacia 30,IT
1312,39036.0,San Cassiano,46.559031,11.962081,Str. Pre de Ví 43,IT
1313,39033.0,Colfosco,46.553,11.8558,Str. Col Pradat 6,IT
1314,39036.0,La Villa,46.5825,11.8972,Str. Plaön 5,IT
1315,39050.0,Nova Ponente,46.4144,11.4319,Via Köchlanger 26,IT
1316,39032.0,Campo Tures,46.9325,11.9381,Via Valle Aurina 6,IT
1317,39042.0,Bressanone,46.716622,11.657483,Piazza Parrocchia 3,IT
1318,39033.0,Colfosco,46.5553,11.8534,Str. Altonn 11,IT
1319,39036.0,Badia,46.6073,11.8929,Str. Runcac 60,IT
1320,39036.0,Badia,46.6019,11.9042,Str. Anví 52,IT
1321,39036.0,Badia,46.6083,11.8919,Str. Pantansaré 32,IT
1322,39036.0,Badia,46.6039,11.895,Str. Damez 30,IT
1323,39036.0,Badia,46.5978,11.9169,Str. Reslada 15,IT
1324,39012.0,Merano,46.67149,11.16494,Via Portici 3,IT
1325,39036.0,La Villa,46.587443,11.904455,Str. Boscdaplan 132,IT
1326,39041.0,Colle Isarco,46.937312,11.445909,Via Färber 1,IT
1327,39030.0,Sexten,46.702167,12.349515,Via Dolomiti 6,IT
1328,39049.0,Vipiteno,46.899514,11.429786,via Frundsberg 11,IT
1329,39012.0,Merano,46.668877,11.154769,Via A. Manzoni 99,IT
1330,39012.0,Merano,46.665969,11.159268,Via Piave 21 interno E,IT
1331,39012.0,Merano,46.67079,11.15855,Corso della Libertà 95,IT
1332,39031.0,Brunico,46.799003,11.941642,Oswald von Wolkenstein 10,IT
1333,39100.0,Bolzano,46.500894,11.365722,Via Brennero 28/a/15,IT
1334,39049.0,Vipiteno,46.906631,11.43092,Via Brennero 53/A,IT
1335,39012.0,Merano,46.669531,11.162835,Viale Terme 9,IT
1336,39012.0,Meran,46.66513,11.16443,T.-Brenner-Str. 19,IT
1337,39100.0,Bolzano,46.500949,11.365229,Via Brennero 24,IT
1338,39030.0,San Lorenzo di Sebato,46.77659,11.896842,Vicolo Huben 6/San Martino,IT
1339,39034.0,Dobbiaco,46.732235,12.22285,Via Kurze Wand 1,IT
1340,39012.0,Merano,46.666804,11.157807,Via Petrarca 12,IT
1341,39100.0,Bolzano,46.500924,11.334975,Via Tre Santi 12,IT
1342,39012.0,Merano,46.669742,11.151139,Via J. Speckbacher 32,IT
1343,39100.0,Bolzano,46.500456,11.365228,Via Brennero 28,IT
1344,39012.0,Merano,46.66373,11.14689,Via Marlengo 27,IT
1345,39100.0,Bolzano,46.499874,11.36713,Via Piani d'Isarco 4/a,IT
1346,39012.0,Merano,46.661927,11.165049,Via S. M. d. Conforto 4,IT
1347,39031.0,Riscone,46.78144,11.94017,Sandgrube 30,IT
1348,39100.0,Bolzano,46.500369,11.351418,Via della Roggia 16,IT
1349,39100.0,39100 Bolzano,46.500396,11.351564,Via della Roggia 7,IT
1350,39100.0,Bozen,46.499293,11.347858,"Via Rosmini, 55",IT
1351,39012.0,Merano,46.668149,11.16686,Via Cavour 26,IT
1352,39031.0,Riscone,46.775228,11.952964,via Reinthal 1,IT
1353,39012.0,Merano,46.658868,11.182155,Via Castel Gatto 9,IT
1354,39100.0,Bolzano,46.503559,11.32904,"Via Vittorio Veneto, 58/19",IT
1355,39040.0,Alpe di Siusi,46.5439,11.6158,Compatsch 67,IT
1356,39040.0,Ora,46.347079,11.299322,Via di Mezzo 6,IT
1357,39046.0,Ortisei - Val Gardena,46.5769,11.6725,Str. Roma 55,IT
1358,39017.0,Scena,46.691659,11.186113,Via Riffiano 4/D,IT
1359,39034.0,Dobbiaco,0.0,0.0,"Viale San Giovanni, 2",IT
1360,39052.0,Caldaro al Lago,46.402862,11.234326,Malga 28,IT
1361,39030.0,Valdaora di Sotto,46.7703,12.0161,"Via Rienza, 13",IT
1362,39020.0,Parcines,46.6818,11.0763,Via Stampf 23,IT
1363,39017.0,Scena,46.690078,11.188259,Via Wiesen 4/A,IT
1364,39017.0,Scena,46.6838,11.1883,Via Scena 40/B,IT
1365,39040.0,Racines,46.8814,11.4056,"Via Principale 4, Casateia",IT
1366,39010.0,Avelengo,46.650754,11.224916,Via Locher 5,IT
1367,39037.0,Maranza,46.815913,11.676208,Via Huber 20,IT
1368,39040.0,Castelrotto,46.553777,11.580475,San Valentino 26/1,IT
1369,39032.0,Campo Tures,46.919894,11.95554,Via Dr. Daimer 9,IT
1370,39037.0,Maranza,46.807774,11.662253,Vicolo Steiner 15,IT
1371,39040.0,Alpe di Siusi,46.543888,11.615797,"Residence Sciliar, Compatsch 67",IT
1372,39017.0,Scena,46.713464,11.206324,Verdins Mitlechn 7,IT
1373,39012.0,Merano,46.67324,11.152349,Via Mainardo 47,IT
1374,39038.0,San Candido,46.732686,12.275844,Via Schranzhofer 2,IT
1375,39027.0,Resia,46.830853,10.513605,Via Principale 57,IT
1376,39032.0,Riva di Tures,46.950475,12.067573,Via Oberstatt 37,IT
1377,39037.0,39037 Vals,46.839756,11.62644,Enzianweg 2A,IT
1378,39052.0,Caldaro,46.385507,11.269891,Klughammer 10,IT
1379,39020.0,Parcines,46.6811,11.0744,Via von Vintler 12,IT
1380,39020.0,Rablà,46.6679,11.0648,Via Cutraun 33,IT
1381,39038.0,San Candido,46.731584,12.284617,Via Freising 19,IT
1382,39012.0,Merano,46.6733,11.1802,Via Planta 4,IT
1383,39017.0,Scena,46.71308,11.20576,Verdins Gosseranger 8/A,IT
1384,39021.0,Coldrano,46.6178,10.8253,Via Schanzen 11,IT
1385,39034.0,Dobbiaco,46.744683,12.202584,Santa Maria 20,IT
1386,39011.0,Lana,46.612444,11.126468,Via Ultimo 20,IT
1387,39019.0,Tirolo,46.695523,11.162412,via del Seminario 30,IT
1388,39019.0,Tirolo,46.690423,11.157918,"via Ling, 22",IT
1389,39020.0,Parcines,46.6868,11.0757,Via Kleinkarlbach 18,IT
1390,39019.0,Tirolo,46.688016,11.156675,"via Principale, 34",IT
1391,39052.0,Caldaro al Lago,46.38303,11.249358,S. Giuseppe al lago 41,IT
1392,39017.0,Scena,46.695112,11.195385,Via Ifinger 8,IT
1393,39017.0,Scena,46.698604,11.208984,Via Berg 19,IT
1394,39030.0,Valdaora di Mezzo,46.762115,12.028911,Via Kerla 7,IT
1395,39012.0,Merano,46.671004,11.160025,Corso della Libertà 168,IT
1396,39019.0,Tirolo,46.688291,11.168209,via Aica 40/A,IT
1397,390310.0,Perca,46.791492,11.982399,Via San Cassiano 3,IT
1398,39031.0,Riscone,46.740634,11.957268,Plan de Corones 2,IT
1399,39030.0,Perca,46.795388,11.983489,Sandegg,IT
1400,39012.0,Merano,46.67737,11.148149,via Laurin 67,IT
1401,39029.0,Stelvio,46.5275,10.5903,Via Principale 95,IT
1402,39012.0,Merano,46.674592,11.155483,Via degli Alpini 10,IT
1403,39017.0,Scena,46.684872,11.188352,Via Scena 29,IT
1404,39057.0,Ganda | Appiano,46.443896,11.258839,Lambrechtsweg 22,IT
1405,39052.0,Caldaro sulla Strada del Vino,46.407409,11.244919,Via Trutsch 19,IT
1406,39017.0,Scena,46.692423,11.200047,Via Berg 6/B,IT
1407,39017.0,Scena,46.6837,11.1892,Via Scena 38,IT
1408,39019.0,Tirolo,46.689199,11.168203,via Aica 39,IT
1409,39050.0,Fiè allo Sciliar,46.536837,11.519983,Via Pfarrmoos 19 - S. Costantino,IT
1410,39050.0,Fiè allo Sciliar,46.533116,11.533555,Via Dolomiti 10,IT
1411,39031.0,Brunico,46.792387,11.941664,"Via Plan de Corones, 2",IT
1412,39030.0,Falzes/Issengo,46.818141,11.858541,Via Hasenried 10,IT
1413,39032.0,Campo Tures,46.9114,11.9483,Parrocchia 13,IT
1414,39030.0,Val Casies,46.840401,12.249764,Pater Haspinger Straße 42b  (S. Maddalena),IT
1415,39032.0,Caminata di Tures,46.900026,11.958961,Via Aue 26,IT
1416,39024.0,Malles - Burgusio,46.710663,10.532584,"Burgusio, 206 b",IT
1417,39049.0,Val di Vizze,46.9694,11.6036,S. Giacomo 53/A,IT
1418,39030.0,Lappago,46.917616,11.80354,Wohnbauzone 206 A,IT
1419,39038.0,San Candido,46.731191,12.276042,Via Pizach 3/A,IT
1420,39017.0,Scena,46.6896,11.1848,Alla Chiesa 7,IT
1421,39010.0,Sorgente/S. Martino i. P.,46.7441,11.204079,Via Passiria 27,IT
1422,39032.0,Campo Tures,46.9203,11.9514,Vicolo Bayer 14,IT
1423,39040.0,Siusi allo Sciliar,46.5425,11.560344,Via Burgfrieden 15,IT
1424,39030.0,Valdaora di Mezzo,46.7624,12.0272,"Via Mitterfeld, 8-10",IT
1425,39038.0,Prato Drava,46.7401,12.3595,Via San Silvestro 7,IT
1426,39011.0,Lana,46.611244,11.173638,Via Feldgatter 23,IT
1427,39038.0,Versciaco,46.732667,12.326261,Via Schublaue Jaufen 11,IT
1428,39031.0,Riscone,46.774748,11.957138,Via Burg 37 B,IT
1429,39038.0,San Candido,46.735847,12.28208,Via Pusteria 23,IT
1430,39030.0,Valdaora di Sotto,46.765,12.0217,Oberrain 15,IT
1431,39040.0,Luson,46.7469,11.7758,"Via Rungg, 19",IT
1432,39039.0,Villabassa,46.737121,12.17676,Via Parco 53,IT
1433,39038.0,San Candido,46.735,12.2772,Via Georg Paprion 3,IT
1434,39022.0,Lagundo,46.6856,11.1,Plars di Sopra 53,IT
1435,39035.0,Monguelfo-Tesido,46.7522,12.1051,Via Bersaglio 5 (Monguelfo),IT
1436,39030.0,Sesto,46.68945,12.361904,Via Heideck 20,IT
1437,39010.0,Avelengo,46.660107,11.223038,Via Falzeben 151,IT
1438,39030.0,Valdaora di Sopra,46.7542,12.0411,"Aue, 31",IT
1439,39030.0,Selva dei Molini,46.8919,11.8613,Berger 51,IT
1440,39017.0,Scena,46.68404,11.188497,Via Scena 40/C1+3,IT
1441,39030.0,Valdaora di Sopra,46.7558,12.0517,"Via Salla, 3",IT
1442,,Colfosco,46.55678,11.85339,Str. Altonn 11,IT
1443,39030.0,S. Lorenzo di Sebato,46.769831,11.923213,S. Stefano 30/A,IT
1444,39031.0,Riscone / Brunico,46.77515,11.95463,"Via Burg, 14",IT
1445,39040.0,Naz-Sciaves,46.768734,11.667255,"Sciaves, Via Johann-Oberhofer 18/A",IT
1446,39030.0,Valdaora di Mezzo,46.761226,12.029229,Piazza Peter Sigmayr 13,IT
1447,39033.0,Colfosco,46.5564,11.8531,Str. Altonn 33,IT
1448,39038.0,San Candido,46.734125,12.280097,Via Drava 8,IT
1449,39010.0,Rifiano,46.701488,11.17765,Via Hohl 36,IT
1450,39022.0,Lagundo,46.688092,11.12838,St. Kassian-Weg 30,IT
1451,39038.0,San Candido,46.7358,12.2842,Via Pusteria 4,IT
1452,39030.0,Mühlwald/Lappach,46.904404,11.813792,Lappago 183,IT
1453,39037.0,Valles,46.825134,11.635884,Unterlände 10,IT
1454,39030.0,Valdaora di Mezzo,46.7614,12.0289,"Via Kerla, 1",IT
1455,39030.0,Valdaora di Sopra,46.7578,12.0375,Via Hans-von-Perthaler 18,IT
1456,39031.0,Brunico - Villa S. Caterina,46.80798,11.947868,"Via Rost, 43",IT
1457,39035.0,Monguelfo-Tesido,46.766,12.1146,Via del Sole 15 A (Tesido),IT
1458,39056.0,Nova Levante,46.411178,11.592201,via Elisabetta 3,IT
1459,39010.0,Verano,46.60348,11.225289,Via Unterdorfer 1,IT
1460,39030.0,Selva dei Molini,46.894543,11.841052,Großgasteigerhof 69,IT
1461,39030.0,Selva dei Molini,46.897035,11.857853,Hanskofel 107,IT
1462,39049.0,Vipiteno,46.9067,11.4308,Ceves 63,IT
1463,39030.0,Mitterolang / Olang,46.7611,12.0275,Hermann-von-Gilm-Weg 13,IT
1464,39030.0,Sesto,46.7028,12.3483,Via Ferrara 1,IT
1465,39030.0,Selva dei Molini,46.8904,11.8613,Paese 127,IT
1466,39032.0,Acereto,46.9264,11.9803,Via Obergasse 22,IT
1467,39030.0,Valdaora di Mezzo,46.761328,12.027002,Via Hermann-von-Gilm 16,IT
1468,39012.0,Merano,46.67111,11.161591,Via Cassa di Risparmio 11,IT
1469,39040.0,Castelrotto,46.5636,11.5617,Via Marinzen 31/1,IT
1470,39037.0,Maranza,46.807385,11.666761,Via dei Tigli 5,IT
1471,39030.0,Selva dei Molini,46.891845,11.868668,Paese 3,IT
1472,39038.0,San Candido,46.735875,12.278252,Via G. Paprion 8,IT
1473,39050.0,Tires al Catinaccio,46.476785,11.556244,Weißlahn 29,IT
1474,39030.0,Lappago/Selva dei Molini,46.918,11.8041,Lappago 207,IT
1475,39030.0,Braies,46.701109,12.159829,Braies di Fuori 70,IT
1476,39040.0,Funes,46.64392,11.715524,Magdalenaweg 9/S. Maddalena,IT
1477,39038.0,San Candido,46.7363,12.2895,Via Kranzhof 6,IT
1478,39038.0,San Candido,46.7333,12.28,Via P. P. Rainer 16,IT
1479,39030.0,Anterselva di Mezzo,46.857226,12.100127,"Via Anterselva di Mezzo, 10",IT
1480,39030.0,Sesto,46.699633,12.356535,Via Europa 15/1,IT
1481,39040.0,Racines,46.868488,11.288838,Innerratschings 31,IT
1482,39012.0,Merano,46.66,11.1822,Via Dante 120,IT
1483,39020.0,Parcines,46.6865,11.0751,Via Kleinkarlbach 14,IT
1484,39038.0,San Candido,46.7331,12.2875,Via Böden 19,IT
1485,39038.0,San Candido,46.7314,12.2864,Mercato Vecchio 19,IT
1486,39030.0,Valdaora,46.7583,12.0411,"Valdaora di Sopra - Via del Borgo, 15",IT
1487,39030.0,Valdaora di Mezzo,46.763722,12.028034,Pichlweg 3,IT
1488,39032.0,Selva dei Molini,46.894419,11.846833,Paese 55,IT
1489,39040.0,Castelrotto,46.5647,11.5608,Via Marinzen 26,IT
1490,39049.0,Vipiteno - Val di Vizze,46.901265,11.431371,Via Brennero 10,IT
1491,39020.0,Marlengo,46.652416,11.144939,Via Max Valier 1,IT
1492,39030.0,Sesto,46.7042,12.3478,Via Laner 9,IT
1493,39030.0,Sesto,46.6997,12.3533,Via Larice 6,IT
1494,39038.0,San Candido,46.731964,12.283881,Mercato Vecchio 5,IT
1495,39050.0,Fiè allo Sciliar,46.514424,11.498373,Via Ochsenbühel 16,IT
1496,39030.0,Valdaora di Mezzo,46.760981,12.030218,"Piazza Peter Sigmayr, 1",IT
1497,39037.0,Valles,46.841854,11.627823,Via Pichl 16,IT
1498,39038.0,San Candido,46.734222,12.282373,Via Drava 20,IT
1499,39030.0,Valdaora di Mezzo,46.76212,12.030813,Via Baumgartenweg 1,IT
1500,39035.0,Monguelfo-Tesido,46.768072,12.134088,Prati 5a (Tesido),IT
1501,39038.0,San Candido,46.733591,12.282442,Via Duca Tassilo 6,IT
1502,39020.0,Parcines,46.6833,11.0699,Via Sonnenberg 54,IT
1503,39024.0,Malles - Burgusio,46.707959,10.528873,"Burgusio, 155",IT
1504,39010.0,Verano,46.604897,11.224224,Via Larcher 18,IT
1505,39042.0,Bressanone,46.719787,11.663525,via Elvas 78/A,IT
1506,39022.0,Lagundo,46.655652,11.060572,Via Ried 14,IT
1507,39050.0,Fiè allo Sciliar,46.5178,11.5119,Via Kühbach 4,IT
1508,39038.0,Prato Drava,46.7411,12.3623,Via Loreto 8,IT
1509,39039.0,Villabassa,46.7382,12.1678,Via Hans Wassermann 6,IT
1510,39033.0,Colfosco,46.553,11.856,Str. Col Pradat 4,IT
1511,39050.0,S. Paolo | Appiano,46.4748,11.2616,Via dei Campi 20,IT
1512,39030.0,Anterselva di Sotto,46.844034,12.095612,Via valle anterselva 54,IT
1513,39030.0,San Lorenzo di Sebato,46.769727,11.858904,"Mantana, 33/D",IT
1514,39024.0,Malles - Burgusio,46.710755,10.532665,"Burgusio, 256",IT
1515,39052.0,Caldaro s.s.d.v.,46.412265,11.237737,Via delle Vigne 11,IT
1516,39010.0,Meltina,46.5853,11.2539,Möltnerstraße 17,IT
1517,39034.0,Dobbiaco,46.734425,12.217215,Via Conti Künigl 36,IT
1518,39038.0,San Candido,46.7311,12.2817,Via Sesto 9,IT
1519,39017.0,Scena,46.712561,11.206086,Verdines Mitlechn 6,IT
1520,39030.0,Valdaora di Mezzo,46.7589,12.0308,"Via Kanonikus Gamper, 6",IT
1521,39030.0,Valdaora di Mezzo,46.7594,12.0308,Via Stöckl 2,IT
1522,39038.0,San Candido,46.7317,12.2864,Mercato Vecchio 21,IT
1523,39030.0,Sesto,46.691204,12.364951,Via S.Giuseppe 10/a,IT
1524,39030.0,Valdaora di Sotto,46.7658,12.0217,Oberrain 10,IT
1525,39030.0,S. Lorenzo di Sebato,46.779079,11.901046,"Auerkreuz 2, San Martino",IT
1526,39025.0,Naturns,46.643883,10.988753,Cirlano 16,IT
1527,39030.0,Valdaora di Mezzo,46.7583,12.0261,Via Brechel 7,IT
1528,39030.0,Valdaora di Mezzo,46.7606,12.0306,"P.zza Peter Sigmayr, 4",IT
1529,39030.0,Pfalzen,46.813751,11.85102,Weiherplatz 17,IT
